unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total/727316/150.0,2025-05-29 11:00:00,8.001786568703892,0.0,0.0,31.923581617078515,38.37142856403889,12.154873754843324,0.0,0.0,38.13905714642403,45.86259262739678,0.0,0.0,0.0,20.13800431662562,27.86153979759837,4.475862610598969,0.0,0.0,30.460046002179677,38.18358148315242
total/727316/150.0,2025-05-29 12:00:00,14.765582049399592,0.0,0.0,33.12565306842522,34.03891381093155,18.253286404653604,0.0,0.5637140597085185,35.97234116540966,39.02463464007516,20.16605319562811,0.0,2.4764808506830254,37.88510795638417,40.937401431049665,17.735695885708054,0.0,0.0,35.45475064646411,38.50704412112962
total/727316/150.0,2025-05-29 13:00:00,21.35131754534155,0.0,0.0,61.66838626314262,62.425257936510526,24.051173986737666,0.0,0.0,50.125310630855225,55.048830730529865,27.783243679189784,0.0,0.0,53.85738032330735,58.780900422981986,24.46058218105152,0.0,0.0,50.53471882516908,55.45823892484372
total/727316/150.0,2025-05-29 14:00:00,25.212876196559687,0.0,0.0,55.693673657749414,58.936666880478256,27.068890968478655,9.809660561115365,13.063347275494618,42.08681415532428,45.82439696469223,40.37228306306912,23.113052655705825,26.366739370085078,55.39020624991475,59.12778905928269,31.251526512445704,13.992296105082406,17.24598281946166,46.26944969929132,50.007032508659265
total/727316/150.0,2025-05-29 15:00:00,24.990710093170083,0.0,0.0,56.14601373427538,59.73421731310897,25.818874596537054,8.369537507914883,12.45355016949735,40.180572961496765,44.10925857707776,32.145004632118095,14.695667543495919,18.779680205078385,46.5067029970778,50.4353886126588,28.1427138682815,10.693376779659333,14.7773894412418,42.50441223324121,46.43309784882221
total/727316/150.0,2025-05-29 16:00:00,24.853798812560516,0.0,0.0,49.727520500682225,50.22163308889101,26.260420523480647,0.0,7.083841755648634,49.377735147737035,55.1837279866846,40.09541953555602,11.072435456461125,20.918840767724006,63.212734159812406,69.01872699875996,30.96479754297011,1.9418134638752151,11.7882187751381,54.0821121672265,59.888105006174065
total/727316/150.0,2025-05-29 17:00:00,24.90594691572613,0.0,0.0,51.942607713904906,55.20787054035712,26.557814089601294,7.228063344504974,10.798724057593201,40.01417893367472,45.051187424853424,24.697109188463656,5.367358443367338,8.938019156455564,38.15347403253708,43.19048252371579,26.39638355500327,7.06663280990695,10.637293522995176,39.852748399076695,44.8897568902554
total/727316/150.0,2025-05-29 18:00:00,26.810836997719242,0.0,0.0,58.7448441837966,61.16025938316068,29.076527293402656,0.0,1.2620703635896156,53.530438115937265,62.59157558193136,28.828656966533572,0.0,1.014200036720535,53.28256778906818,62.343705255062275,28.971883076378035,0.0,1.1574261465650006,53.425793898912644,62.486931364906745
total/727316/150.0,2025-05-29 19:00:00,18.938170364348537,0.0,0.0,47.49379514076997,53.61376772511353,22.201773319103502,0.0,0.0,68.36910958387844,75.08850261723431,24.379266594825616,0.0,0.0,70.54660285960057,77.26599589295643,22.784591990871775,0.0,0.0,68.95192825564672,75.67132128900258
total/727316/150.0,2025-05-29 20:00:00,9.79154579727363,0.0,0.0,36.21370001637213,41.56866512951947,14.663728846536761,0.0,0.0,36.03470871297754,44.260273346770425,10.08331193029253,0.0,0.0,31.454291796733305,39.67985643052619,12.185742215093512,0.0,0.0,33.55672208153429,41.782286715327174
total/727316/150.0,2025-05-29 21:00:00,6.55313817337375,0.0,0.0,20.495725221843387,21.77210888055716,10.978030227109446,1.9596715284643358,4.6586530993224695,19.197291697000725,20.477036467480957,0.0,0.0,0.0,2.410845491845391,3.6905902623256264,4.4544667487856575,0.0,0.0,12.673728218676938,13.953472989157172
total/727316/150.0,2025-05-29 22:00:00,4.912137987779397,0.0,0.0,9.578387533607708,9.887213351193456,9.297443999035808,5.251302614741141,6.042873477115639,12.593215264274512,14.307171384213822,0.0,0.0,0.0,0.0,0.0,2.6445835710880816,0.0,0.0,5.940354836326786,7.654310956266095
total/727316/150.0,2025-05-29 23:00:00,4.179904678772779,0.0,0.0,8.028603508590656,8.26236792917999,8.561112004035769,4.077660303202101,4.982147023618438,11.577122273858576,12.465246720519259,0.0,0.0,0.0,0.0,0.0,1.6808860485432922,0.0,0.0,4.6968963183660986,5.585020765026781
total/727316/150.0,2025-05-30 00:00:00,4.8983672866181145,0.0,0.0,19.572109244201183,23.702474395053287,8.671034709377723,0.0,0.0,26.30772186374328,29.048649860759575,0.0,0.0,0.0,14.490075429291874,17.23100342630817,4.219238550002506,0.0,0.0,21.855925704368058,24.59685370138436
total/727316/150.0,2025-05-30 01:00:00,4.155253573373464,0.0,0.0,8.704276273389494,8.704276273389494,7.9154504184407,4.078690939343062,4.896030534729337,11.1947192029097,11.887625545231318,0.0,0.0,0.0,0.0,0.0,3.4035126118205166,0.0,0.0,6.682781396289516,7.375687738611135
total/727316/150.0,2025-05-30 02:00:00,2.6324473054527706,0.0,0.0,5.146975046165992,5.146975046165992,6.856583034437377,3.354032482363485,4.235942523161227,9.555888829933453,10.297386399636771,0.0,0.0,0.0,0.0,0.0,1.5607320734066317,0.0,0.0,4.260037868902707,5.001535438606027
total/727316/150.0,2025-05-30 03:00:00,1.5879889552301232,0.0,0.0,3.3373638718300267,3.3373638718300267,5.956285628260477,2.9661139323642653,3.5497058076429355,7.9835582543131105,8.80119729646806,0.0,0.0,0.0,0.0,0.0,0.6897392944802986,0.0,0.0,2.717011920532932,3.5346509626878797
total/727316/150.0,2025-05-30 04:00:00,1.5879889552301232,0.0,0.0,3.4583267078519526,3.518808125862916,5.956285628260477,3.4482450443007866,3.7790786321484453,8.272423342627574,8.86835851355299,0.0,0.0,0.0,0.0,0.0,0.9493959561034927,0.0,0.0,3.2655336704705915,3.861468841396004
total/727316/150.0,2025-05-30 05:00:00,1.5879889552301232,0.0,0.0,3.350266630199986,3.3567180093849656,5.956285628260477,3.173011346538888,3.8438223407157914,8.557239985780285,9.018640152366565,0.0,0.0,0.0,0.0,0.0,0.6947478804942899,0.0,0.0,3.2957022380140986,3.7571024046003787
total/727316/150.0,2025-05-30 06:00:00,1.5879889552301232,0.0,0.0,3.3373638718300267,3.3373638718300267,5.956285628260477,2.778741344058772,3.18665060152701,8.222244512944345,8.602073362639157,0.0,0.0,0.0,0.0,0.0,0.6835132204519668,0.0,0.0,2.949472105135835,3.329300954830647
total/727316/150.0,2025-05-30 07:00:00,1.5879889552301232,0.0,0.0,3.3373638718300267,3.3373638718300267,5.956285628260477,3.355042604744972,3.926103245816265,8.319243002192435,9.156102001100821,0.0,0.0,0.0,0.0,0.0,0.77004998844081,0.0,0.0,3.133007362372767,3.969866361281156
total/727316/150.0,2025-05-30 08:00:00,3.3183617617622003,0.8092323483626261,0.8520668239590845,5.784656699565316,5.827491175161774,7.618661823697467,4.684752849391949,5.569068896292486,10.055537934235236,10.948213901628161,0.0,0.0,0.0,0.0,0.0,2.2716583380246647,0.0,0.0,4.708534448562435,5.601210415955359
total/727316/150.0,2025-05-30 09:00:00,2.6580522789033005,0.0,0.0,6.524133240919754,6.561487652596329,6.555969621182479,2.9400641039039814,3.2854453419244787,9.200093072640124,10.234948934783715,0.0,0.0,0.0,0.0,0.0,1.9851355696656567,0.0,0.0,4.629259021123301,5.664114883266893
total/727316/150.0,2025-05-30 10:00:00,4.283637730077591,0.0,0.0,27.244678686572907,33.55475183607398,8.670782405617265,0.0,0.0,31.176412585378603,38.05573590647637,0.0,0.0,0.0,20.1453867808816,27.024710101979363,4.011087553428585,0.0,0.0,26.516717733189925,33.396041054287686
total/727316/150.0,2025-05-30 11:00:00,8.17162696352664,0.0,0.0,20.83815097543126,21.32053370111368,12.458593159314463,0.0,0.9138681327869808,23.638807955028327,25.502053832246176,0.0,0.0,0.0,6.165122014955246,8.028367892173097,5.699730252780061,0.0,0.0,16.879945048493923,18.743190925711772
total/727316/150.0,2025-05-30 12:00:00,12.892546361357573,0.0,0.0,34.96442321997682,36.37432417972933,16.152117974083485,3.122023354105781,6.1326139578586165,26.577778872671033,28.672051264977483,17.111880478811972,4.08178585883427,7.092376462587105,27.53754137739952,29.63181376970597,16.544475355021063,3.514380735043362,6.524971338796198,26.970136253608615,29.064408645915062
total/727316/150.0,2025-05-30 13:00:00,19.454278757607426,0.0,0.0,54.837206985457314,56.62780219528937,25.099869420366918,4.3701474928223645,9.079192589097952,45.06493933416472,48.613767021186014,24.602159389607813,3.872437462063256,8.581482558338841,44.567229303405604,48.116056990426905,24.53154022904995,3.801818301505395,8.510863397780984,44.49661014284774,48.04543782986905
total/727316/150.0,2025-05-30 14:00:00,40.13313171397194,4.385176143658548,4.586149123131584,75.68011430481229,75.88108728428533,38.83369329316945,12.230508302641454,18.754612638474764,58.5736705041767,62.9189075058006,41.02386178621149,14.42067679568349,20.944781131516798,60.763838997218734,65.10907599884264,41.84241967875258,15.239234688224576,21.76333902405789,61.58239688975982,65.92763389138372
total/727316/150.0,2025-05-30 15:00:00,35.37553158174732,0.0,0.0,87.35832278376785,91.25166173629259,34.242157088259894,2.079126569039307,7.851681638652093,59.90730750079013,65.27751821633132,40.30599372862696,8.142963209406364,13.91551827901915,65.9711441411572,71.34135485669836,37.66390222003775,5.500871700817161,11.273426770429946,63.32905263256799,68.69926334810917
total/727316/150.0,2025-05-30 16:00:00,39.69741005482201,0.0,0.0,100.0312542601068,106.78301047307062,35.68720131025231,0.0,0.0,82.61994473219043,94.12509799280411,46.91658786837184,0.0,0.0,93.84933129030993,105.35448455092364,43.023056050967654,0.0,0.0,89.95579947290575,101.46095273351945
total/727316/150.0,2025-05-30 17:00:00,39.88431506496525,0.0,10.47572324175481,69.2929068881757,79.7872344441088,38.16775211386166,2.8151433787300744,10.787644964445166,69.20233032914966,72.55386494647162,41.775775936810504,6.423167201678918,14.395668787394008,72.8103541520985,76.16188876942047,41.033681086497936,5.681072351366357,13.653573937081447,72.06825930178593,75.4197939191079
total/727316/150.0,2025-05-30 18:00:00,37.885693834545805,0.0,0.0,129.91548311056135,150.82933623476276,42.86835814761084,0.0,0.0,96.10571790704923,106.27295198219545,43.050369944538815,0.0,0.0,96.28772970397719,106.45496377912343,42.20229651436198,0.0,0.0,95.43965627380035,105.60689034894656
total/727316/150.0,2025-05-30 19:00:00,22.927797835821465,0.0,0.0,46.69428559343305,47.43101020327394,26.10158745272598,0.5764977230858482,6.344848499660057,43.1321070359007,48.221828468138966,32.47162963628364,6.946539906643506,12.714890683217716,49.50214921945836,54.591870651696624,27.531327150428965,2.006237420788833,7.774588197363042,44.56184673360369,49.65156816584195
total/727316/150.0,2025-05-30 20:00:00,10.523906715591501,0.0,0.0,31.22943518609115,32.71272946049656,15.147170054626752,4.130130711177974,5.669796962177823,24.790160172623125,27.327480388721316,0.844907272133948,0.0,0.0,10.48789739013032,13.025217606228512,9.502975535710384,0.0,0.0,19.145965653706753,21.683285869804944
total/727316/150.0,2025-05-30 21:00:00,7.245916747250716,0.0,0.0,27.10007491743945,29.274976398219057,12.389252223661202,0.6511715644766981,5.5779854045533,20.440210309299506,22.194692326873707,0.0,0.0,0.0,3.8096174808704624,5.56409949844466,5.531411264069252,0.0,0.0,13.582369349707557,15.336851367281753
total/727316/150.0,2025-05-30 22:00:00,4.5319139534949615,0.0,0.0,15.926113872882333,16.856489873187734,10.3631942991547,2.180337263891622,3.487161720112597,17.910911058538925,19.82764588973659,0.0,0.0,0.0,0.0,1.906568432829762,2.762515628003385,0.0,0.0,10.31023238738761,12.226967218585274
total/727316/150.0,2025-05-30 23:00:00,4.5319139534949615,0.0,0.0,9.834096076639076,10.250685433731547,9.739089230849046,3.9607506998292585,5.456411687159602,13.97639754602751,14.66215897055638,0.0,0.0,0.0,0.0,0.0,2.5522594393832634,0.0,0.0,6.789567754561727,7.475329179090597
total/727316/150.0,2025-05-31 00:00:00,4.770211262760565,1.0677941345143966,1.1926021652454482,8.347820360275682,8.472628391006733,7.672921365327182,2.9728588740486384,4.143630648818843,10.649847337456482,11.161929343936727,0.0,0.0,0.0,1.4247942688860131,1.936876275366259,4.2472154062725735,0.0,0.7179246897642333,7.224141378401873,7.736223384882119
total/727316/150.0,2025-05-31 01:00:00,2.7914628803479187,0.0,0.0,7.642349876621161,7.642349876621161,6.116840341618927,2.2664171133749154,3.1992471304731205,10.58118479668969,11.320622624454744,0.0,0.0,0.0,0.6474666670228552,1.3869044947879081,2.28623971293046,0.0,0.0,6.7505841680012235,7.490021995766275
total/727316/150.0,2025-05-31 02:00:00,1.4971263363529712,0.0,0.0,4.402799414372232,4.402799414372232,5.05337823633441,1.7316650337385278,2.487600990973791,7.674717157341983,8.374553251409703,0.0,0.0,0.0,0.0,0.0,0.797375146513581,0.0,0.0,3.418714067521155,4.118550161588876
total/727316/150.0,2025-05-31 03:00:00,1.119235631897716,0.0,0.0,2.9162387198679864,2.9162387198679864,4.805430687051677,1.6073089779539644,2.2179258836921494,7.26412079444214,7.686082068328387,0.0,0.0,0.0,0.0,0.0,0.5274129086724517,0.0,0.0,2.986103016062914,3.4080642899491616
total/727316/150.0,2025-05-31 04:00:00,1.119235631897716,0.0,0.0,2.954137697974991,2.973087187028493,4.805430687051677,1.8551332756553776,2.612876641971458,7.164947792142352,7.861671730187357,0.0,0.0,0.0,0.0,0.0,0.5235776576172009,0.0,0.0,2.8830947627078745,3.5798187007528806
total/727316/150.0,2025-05-31 05:00:00,1.119235631897716,0.0,0.0,2.9162387198679864,2.9162387198679864,4.805430687051677,2.125848634746294,2.861036456659595,7.038103285357004,7.708288218070998,0.0,0.0,0.0,0.0,0.0,0.7160976855365159,0.0,0.0,2.9487702838418426,3.6189552165558365
total/727316/150.0,2025-05-31 06:00:00,1.2453972270438527,0.0,0.0,3.0424003150141234,3.0424003150141234,4.805430687051677,2.2483642674742383,2.6637731068358286,7.230444620506627,7.707360868939746,0.0,0.0,0.0,0.0,0.0,0.5773029998519578,0.0,0.0,3.0023169333069064,3.479233181740026
total/727316/150.0,2025-05-31 07:00:00,1.2453972270438527,0.0,0.0,3.0424003150141234,3.0424003150141234,4.805430687051677,1.9051343827719396,2.5054390189927203,7.502179575031141,8.236456645321244,0.0,0.0,0.0,0.0,0.0,0.6766801529341427,0.0,0.0,3.373429040913605,4.10770611120371
total/727316/150.0,2025-05-31 08:00:00,2.9757700335759303,0.0,0.0,17.77220086298489,23.10163057120945,6.4338944306026224,0.0,0.0,22.37824023428901,26.376882992564116,0.0,0.0,0.0,11.757085184939891,15.755727943214994,1.9786785172470518,0.0,0.0,17.923024320933436,21.921667079208543
total/727316/150.0,2025-05-31 09:00:00,2.3154605507170305,0.0,0.0,5.681182515886091,5.847938076596769,5.2731363162188,2.0389457117289385,2.714070168274341,7.6475637832678744,8.352009121455215,0.0,0.0,0.0,1.1670162279452112,1.8714615661325509,2.436197735860817,0.0,0.0,4.810625202909892,5.5150705410972325
total/727316/150.0,2025-05-31 10:00:00,4.386058224042974,0.0,0.0,14.503777564874785,14.965591428564455,7.53359603880913,0.0,1.2416919848657781,13.497346788677634,14.913274073512422,0.0,0.0,0.0,3.6773409506683525,5.0932682355031424,3.3942540442555065,0.0,0.0,9.358004794124012,10.773932078958799
total/727316/150.0,2025-05-31 11:00:00,7.8039254092557515,0.0,0.0,21.01646870094219,21.15858120193416,11.054124208090487,0.7622488413188944,1.9749318582450741,19.445486340236407,20.410743485182376,0.0,0.0,0.0,8.861163226577908,9.826420371523872,7.051649946042728,0.0,0.0,15.44301207818865,16.408269223134614
total/727316/150.0,2025-05-31 12:00:00,12.443172873096053,0.0,0.0,32.33313431783934,33.71648105922039,15.402333670803536,1.680121023197082,5.952368624735376,27.43627375845502,29.527563676159176,5.429607727140658,0.0,0.0,17.463547814792143,19.554837732496296,12.040483981699838,0.0,2.5905189356316756,24.074424069351327,26.165713987055476
total/727316/150.0,2025-05-31 13:00:00,19.004283357156652,0.0,0.0,58.7496374235519,61.452348131102184,21.207942512390765,0.0,2.3218119603037803,39.964189789738384,44.19970916835678,4.628027941039774,0.0,0.0,23.384275218387387,27.619794597005793,15.933095069280846,0.0,0.0,34.68934234662846,38.924861725246856
total/727316/150.0,2025-05-31 14:00:00,23.75347119678452,0.0,0.0,59.44007734361999,61.46913534005846,25.867107076526167,3.086354019492858,8.096279327849317,43.181336173617,50.3544277341063,3.890058777231909,0.0,0.0,21.204287874322738,28.37737943481204,18.179926739668353,0.0,0.0,35.49415583675919,42.66724739724849
total/727316/150.0,2025-05-31 15:00:00,22.47551729767134,0.0,0.0,57.4761276480916,59.37686220579276,24.63596192208807,0.0,4.910720351189243,43.1812360923106,47.77491633901576,5.937524284305834,0.0,0.0,24.482798454528368,29.07647870123353,17.671588849540502,0.0,0.0,36.21686301976303,40.810543266468194
total/727316/150.0,2025-05-31 16:00:00,26.00064695737053,0.0,0.0,58.47403534440957,62.20494433634278,25.640932315596174,6.169483345033033,11.905985576662076,43.19549456548872,46.750328764832126,0.7606028443929016,0.0,0.0,18.31516509428545,21.86999929362885,18.77793858225678,0.0,5.0429918433226835,36.332500832149336,39.88733503149273
total/727316/150.0,2025-05-31 17:00:00,26.054297813652266,0.0,0.0,63.11771077832625,64.65997686374419,26.779588823043277,1.7996309879332542,9.453468584698275,48.40177423695787,53.634641851055136,0.0,0.0,0.0,15.676393822199378,20.909261436296642,16.029338483474984,0.0,0.0,37.65152389738957,42.88439151148684
total/727316/150.0,2025-05-31 18:00:00,28.64019017718758,0.9679343065055619,1.2969721299644874,55.983408224410674,56.3124460478696,32.03660855533386,18.274382761555472,21.588401657948467,42.66868164028923,46.77441900391347,0.0,0.0,0.0,9.717504349497226,13.823241713121472,19.52261442321117,5.760388629432774,9.074407525825766,30.15468750816653,34.260424871790775
total/727316/150.0,2025-05-31 19:00:00,16.758763905956542,0.0,0.0,36.436191094332386,36.88812742944606,19.834676004033863,9.950999271652114,12.212559169454584,25.628880519587792,28.790241403534694,0.0,0.0,0.0,0.8193935022762885,3.9807543862231936,10.582881971482603,0.6992052391008527,2.960765136903322,16.377086487036525,19.53844737098343
total/727316/150.0,2025-05-31 20:00:00,8.794398570737767,0.0,0.0,25.69128700789472,27.746886248883634,11.196275268727115,3.453771739367371,5.294098571170223,17.99052916205655,19.469235334824408,0.0,0.0,0.0,4.555267729104295,6.033973901872153,6.177553681265195,0.0,0.0,12.971807574594628,14.450513747362487
total/727316/150.0,2025-05-31 21:00:00,5.871226806759458,0.0,0.0,22.665796988875393,23.803520860695393,9.15928744881269,0.0,1.3711507824052285,16.59283034667668,18.422337885181566,0.0,0.0,0.0,3.0724764309975248,4.901983969502409,3.8767359894890587,0.0,0.0,11.310278887353052,13.139786425857935
total/727316/150.0,2025-05-31 22:00:00,2.8024058086412285,0.0,0.0,10.417053867730193,12.006465147348376,6.904342967084855,2.180709527250067,3.121454996406729,10.773977494077648,11.26786138991587,0.0,0.0,0.0,0.0,0.0,1.7942895304878572,0.0,0.0,5.663924057480653,6.157807953318872
total/727316/150.0,2025-05-31 23:00:00,2.8024058086412285,0.0,0.0,7.0966567771126075,7.5570314635475775,6.904342967084855,2.0577896302217047,3.3720604531154583,10.360388738733668,11.062375149666435,0.0,0.0,0.0,0.0,0.0,1.452856511098258,0.0,0.0,4.908902282747072,5.610888693679839
total/727316/150.0,2025-06-01 00:00:00,4.474371175788976,1.1918359990773628,1.2734187433252253,7.675323608252727,7.7569063525005895,6.855510748716684,3.7980515821520826,4.246276024813496,9.335847518566055,10.054347014760719,0.0,0.0,0.0,1.5553331189387904,2.273832615133454,3.973165529210304,0.9157063626457028,1.3639308053071157,6.453502299059676,7.17200179525434
total/727316/225.0,2025-05-25 01:00:00,1.820516805274127,0.0,0.0,6.07498529017363,6.4761191007013625,2.625298395851867,0.0,0.0,7.724563175699799,8.80416264585337,0.5024693087787009,0.0,0.0,5.601734088626632,6.681333558780205,1.7713001065679603,0.0,0.0,6.870564886415891,7.950164356569463
total/727316/225.0,2025-05-25 02:00:00,1.3089968638915108,0.8178862118313954,0.8199626501103668,1.798031077672655,1.8001075159516262,2.1137784544692515,1.4320655336754577,1.5812912161856003,2.7097713593550075,2.8675250617643155,0.0,0.0,0.0,0.0,0.0,1.0975604839847977,0.0,0.5650732457011466,1.6935533888705545,1.851307091279862
total/727316/225.0,2025-05-25 03:00:00,0.8257949144741359,0.0,0.0,1.3148291282552798,1.3169055665342513,1.6305765050518761,0.8634086627748525,1.0232516449902012,2.2365610031786485,2.448298862813367,0.0,0.0,0.0,0.0,0.0,0.6115439108551404,0.0,0.0,1.2175284089819123,1.4292662686166315
total/727316/225.0,2025-05-25 04:00:00,9.566601851597202,7.833754206840922,7.927975784153092,11.205227919041313,11.299449496353482,9.918074708449941,8.417716396565561,8.594798640569298,11.07585673444722,11.397477727884882,10.85598451702958,9.355626205145201,9.532708449148938,12.013766543026858,12.335387536464522,10.488936762813772,8.988578450929392,9.165660694933129,11.64671878881105,11.968339782248712
total/727316/225.0,2025-05-25 05:00:00,6.972495803293265,1.479891985874008,2.0444051180179423,11.900586488568589,12.465099620712522,6.95701763328207,3.2773624670166086,4.23361433584721,9.840652845085357,10.47189212079737,5.946365585102892,2.2667104188374307,3.222962287668032,8.83000079690618,9.461240072618194,6.900113332900332,3.2204581666348724,4.176710035465474,9.783748544703622,10.414987820415636
total/727316/225.0,2025-05-25 06:00:00,1.3089968638915108,0.0,0.0,2.332244013976089,2.373924271424737,2.2868849951170804,1.0158459798892923,1.38852632776788,3.1070382925440465,3.4335586479585367,0.0,0.0,0.0,0.0,0.6201570080209231,1.1241031725547586,0.0,0.0,1.944256469981725,2.2707768253962146
total/727316/225.0,2025-05-25 07:00:00,2.1412663047281812,0.0,0.0,5.176151880749472,5.251392987474734,3.108500345269243,0.519810696538611,0.9597059660313457,4.948566244547941,5.452760421811968,0.9155466005611428,0.0,0.0,2.755612499839841,3.2598066771038687,2.0725073581087425,0.0,0.0,3.91257325738744,4.416767434651469
total/727316/225.0,2025-05-25 08:00:00,7.711785374558251,0.0,0.0,17.655816835397303,18.150624146626424,6.962304775868674,0.0,1.353672749248583,11.3871228520479,13.0693439299,8.050093829256243,1.4361655562584017,2.4414618026361503,12.474911905435468,14.157132983287568,7.388940059291736,0.7750117862938957,1.7803080326716443,11.813758135470962,13.495979213323062
total/727316/225.0,2025-05-25 09:00:00,15.683275548246623,0.0,0.0,36.12172829583558,40.356761952673544,14.581800316541445,0.0,0.0,36.73735137431542,46.02892352481604,23.885636504788486,0.0,2.586615370580424,46.04118756256246,55.33275971306307,16.90910377467946,0.0,0.0,39.064654832453435,48.35622698295404
total/727316/225.0,2025-05-25 10:00:00,36.43796838291732,0.0,0.0,80.78950767165931,86.32226596436251,28.304129257320728,0.0,0.0,65.31233612997765,75.02394018450318,39.52137698509844,0.0,2.198726987436906,76.52958385775536,86.24118791228088,35.46759467732234,0.0,0.0,72.47580154997927,82.18740560450479
total/727316/225.0,2025-05-25 11:00:00,39.841833345743055,13.825648455495422,14.566660800943994,65.11700589054212,65.85801823599068,41.245845920799276,14.73381988123279,21.818817361675258,60.43024054798195,66.233861563666,40.24701478940328,13.734988749836797,20.819986230279266,59.43140941658596,65.23503043227001,39.09513312426575,12.583107084699261,19.66810456514173,58.27952775144842,64.08314876713247
total/727316/225.0,2025-05-25 12:00:00,75.58041586119404,21.016780360956623,26.149951418884473,125.01088030350361,130.14405136143145,72.58913128967234,27.920911236455364,37.071494425248176,106.22583668402625,115.85288564882735,87.42698172560348,42.758761672386505,51.90934486117932,121.06368711995741,130.6907360847585,76.05664734186539,31.388427288648394,40.53901047744121,109.6933527362193,119.32040170102037
total/727316/225.0,2025-05-25 13:00:00,120.73296188626524,78.8084882199532,85.84350282401593,155.62242094851456,162.65743555257728,89.16233765662733,7.584040505119368,29.96767830524812,139.27855305287744,147.63498891387474,129.6278616405892,48.049564489081234,70.43320228921,179.74407703683934,188.10051289783658,118.12807987091239,36.54978271940442,58.93342051953318,168.24429526716253,176.60073112815977
total/727316/225.0,2025-05-25 14:00:00,92.7040128359971,46.133248492623196,54.40049245322712,131.0075332187671,139.274777179371,83.57703987157839,36.86452605651065,46.12199286806827,126.07777930018192,134.73288765180948,114.74095085710877,68.02843704204103,77.28590385359864,157.2416902857123,165.8967986373399,98.86848584104821,52.15597202598047,61.41343883753809,141.36922526965174,150.02433362127934
total/727316/225.0,2025-05-25 15:00:00,128.7632375431123,56.88190303062605,56.93856940515082,200.58790568107378,200.64457205559856,83.61852859212607,31.665490498976784,39.65280903311573,126.09328146750649,141.50066669668516,139.10698115052386,87.15394305737458,95.14126159151354,181.5817340259043,196.98911925508298,122.88830210030525,70.93526400715596,78.92258254129493,165.36305497568566,180.77044020486434
total/727316/225.0,2025-05-25 16:00:00,115.10082985823198,44.68097546630679,57.97535736301237,172.22630235345156,185.52068425015716,82.11643556071061,14.762833124484066,33.87915672842848,140.8289669554666,151.10303622535008,135.04647933264988,67.69287689642336,86.80920050036775,193.7590107274059,204.03307999728938,115.97207773955846,48.618475303331905,67.73479890727631,174.68460913431446,184.95867840419794
total/727316/225.0,2025-05-25 17:00:00,92.04910151531428,53.76553212794072,63.97624057773807,120.12196245289049,130.33267090268782,73.75965275324481,43.243622995493446,47.808075440099856,102.65355285122315,109.69893317127476,114.01585890757697,83.4998291498256,88.06428159443202,142.9097590055553,149.95513932560692,97.82323892106686,67.30720916331549,71.87166160792191,126.7171390190452,133.7625193390968
total/727316/225.0,2025-05-25 18:00:00,86.15866019634915,25.858046426880012,41.34744392988551,130.96987646281278,146.45927396581828,72.6780895826692,30.340627983377004,43.9766826192809,106.4399316353116,114.7412268495399,98.73877226081608,56.40131066152388,70.03736529742777,132.50061431345847,140.80190952768677,85.88246027836036,43.54499867906815,57.18105331497205,119.64430233100273,127.94559754523104
total/727316/225.0,2025-05-25 19:00:00,113.86120481597403,38.95452406396374,41.15662301730062,186.56578661464744,188.76788556798434,74.674573981111,26.33055564564868,37.96999087364727,109.22400110326177,121.97976028299718,122.74902549402728,74.40500715856494,86.04444238656353,157.29845261617803,170.05421179591343,111.37099183615243,63.026973500690104,74.66640872868868,145.92041895830317,158.6761781380386
total/727316/225.0,2025-05-25 20:00:00,56.0709283187311,14.185430088184043,17.24360635425732,94.89825028320487,97.95642654927815,47.390838715830135,2.834510106346082,9.75323737156546,79.63711223729229,85.1214814232631,58.08934595517241,13.533017345688354,20.451744610907728,90.33561947663455,95.81998866260537,54.70487535530832,10.148546745824262,17.06727401104364,86.95114887677046,92.43551806274127
total/727316/225.0,2025-05-25 21:00:00,33.78316846640623,0.0,0.0,68.60682397981033,70.94707274152367,28.21822682217242,8.665704521418583,13.072235948226922,41.32469819112859,45.21018076385404,35.360429901566576,15.80790760081274,20.214439027621076,48.466901270522754,52.3523838432482,31.973543068521906,12.421020767768068,16.827552194576405,45.080014437478084,48.96549701020353
