unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total,2025-05-25 18:00:00,228.54775428393947,146.93201922160398,147.6342228501625,309.46128571771646,310.16348934627496,202.86390232768454,120.22845055415844,142.88654758129127,276.0854606952807,287.1392030988556,243.325567221077,160.69011544755094,183.3482124746838,316.5471255886732,327.6008679922481,226.51704430221187,143.88159252868587,166.53968955581868,299.7386026698081,310.79234507338293
total,2025-05-25 19:00:00,206.9046304781751,138.5643036122797,145.63265932080287,268.17660163554734,275.2449573440705,191.2338851671363,118.3313345970766,131.78915471413677,253.30223962940366,266.2426317085077,222.53403260859955,149.63148203853993,163.08930215560008,284.602387070867,297.542779149971,214.60102585151017,141.69847528145053,155.1562953985107,276.66938031377765,289.6097723928816
total,2025-05-25 20:00:00,127.27236118979087,64.27271452739245,77.42845545150577,177.116266928076,190.2720078521893,131.27901437555005,61.67238875705182,72.88745006188225,188.5231676586575,210.4927466327718,135.33849784992904,65.73187223143083,76.94693353626124,192.5826511330365,214.5522301071508,135.85136980981088,66.24474419131268,77.45980549614309,193.09552309291834,215.06510206703263
total,2025-05-25 21:00:00,102.29289869649836,6.679173566771738,24.983817240114377,179.60198015288233,197.90662382622497,91.65906888027601,50.398940940961786,60.0687684951672,121.5558177560043,129.15275895316253,106.43710943257894,65.17698149326473,74.84680904747015,136.33385830830724,143.93079950546547,101.47945777946273,60.219329840148504,69.88915739435392,131.376206655191,138.97314785234923
total,2025-05-25 22:00:00,66.31702951593003,31.589443164473458,33.10541081350847,99.52864821835159,101.0446158673866,65.89251290404545,16.86871540711561,25.97117684543847,112.59136389913061,124.84704093584931,67.51209494182368,18.488297444893817,27.590758883216683,114.21094593690883,126.46662297362752,68.27716865667335,19.253371159743523,28.355832598066378,114.97601965175852,127.23169668847721
total,2025-05-25 23:00:00,50.31826228194527,2.748187208863996,11.537146899557296,89.09937766433325,97.88833735502655,56.04810445412286,11.823815235230516,20.355261717598673,89.38290300101295,102.20644292648593,49.59449579791578,5.37020657902344,13.9016530613916,82.92929434480588,95.75283427027885,52.99627533541383,8.771986116521495,17.303432598889653,86.33107388230394,99.15461380777691
total,2025-05-26 00:00:00,8.427606948829478,0.545251496539582,0.7396097144616411,16.115604183197313,16.309962401119375,12.369539552820116,2.149363755377263,3.9029661319096403,19.69087016917009,21.80366064444657,6.824654588979426,0.0,0.0,14.145985205329401,16.258775680605883,8.693125568248377,0.0,0.0,16.014456184598348,18.127246659874828
total,2025-05-26 01:00:00,7.642814352508614,0.0,0.0,26.69728427398425,32.057382477011934,30.268274671887063,7.348661629059213,13.763503835253598,52.041491424565734,56.72908785841734,0.0,0.0,0.0,19.70508063930056,24.392677073152168,8.646015736179015,0.0,0.0,30.419232488857695,35.106828922709305
total,2025-05-26 02:00:00,4.542616799074224,0.0,0.0,14.02528996811323,16.821870016640805,27.40812398303869,14.089787678591707,17.171833434646988,38.74128020229309,40.79708166014676,0.0,0.0,0.0,6.171713257791455,8.227514715645135,5.629145764940357,0.0,0.0,16.962301984194756,19.018103442048435
total,2025-05-26 03:00:00,4.80843909572144,0.0,0.0,31.743027382912494,43.421502528315514,26.59380504679179,0.0,0.0,57.74501533724084,66.2787202904041,0.0,0.0,0.0,27.18413363341387,35.71783858657714,5.930703540902506,0.0,0.0,37.08191383135156,45.61561878451482
total,2025-05-26 04:00:00,8.533858177524248,5.174273341573874,5.392326502008506,11.675389853039992,11.893443013474622,28.585737400392638,24.792827523393523,25.730827042512555,31.459480566236365,32.26534046089468,0.0,0.0,0.0,1.9872579805232702,2.7931178751815797,8.908050654482729,5.115140777483621,6.053140296602656,11.781793820326468,12.58765371498478
total,2025-05-26 05:00:00,5.10268148853471,0.0,0.0,26.923966628595068,34.35603270561492,27.598072317229157,0.0,2.7048001118070464,48.94296585691726,54.16870422238403,0.0,0.0,0.0,16.751796452876825,21.977534818343596,6.039288702348208,0.0,0.0,27.384182242036317,32.60992060750309
total,2025-05-26 06:00:00,3.904718665039902,0.0,0.0,7.850086012974062,8.133037334488495,26.438945764558557,20.608940443106007,21.507380138471113,31.750095856561035,32.34118645747432,0.0,0.0,0.0,0.0,0.0,4.861032123185381,0.0,0.0,10.172182215187865,10.763272816101153
total,2025-05-26 07:00:00,6.857084680843085,0.0,0.0,16.18150156391726,16.915020871775845,29.423762342928637,24.14513561518627,25.507644907231782,33.36379010780481,34.50012628395631,0.0,0.0,0.0,1.003431887223579,2.13976806337508,7.7378410958156225,2.459214368073258,3.8217236601187734,11.677868860691804,12.814205036843303
total,2025-05-26 08:00:00,37.10893946399566,1.7167127947870835,3.4800703626149776,70.73780856537635,72.50116613320424,56.535117327257176,35.503958985553496,40.523236340209216,71.65232879684774,75.3384650284377,28.877629322149392,7.846470980445695,12.865748335101419,43.99484079173993,47.6809770233299,37.95898573070653,16.927827389002832,21.94710474365856,53.07619720029708,56.76233343188704
total,2025-05-26 09:00:00,85.55637932852582,37.05954396932813,40.99059960604198,130.12215905100965,134.0532146877235,84.10742689450981,43.43059998239845,51.405896275722846,116.13072129540346,123.57106573694823,78.47765250572124,37.80082559360989,45.7761218869343,110.50094690661491,117.9412913481597,79.57303337201384,38.8962064599025,46.871502753226906,111.59632777290753,119.03667221445231
total,2025-05-26 10:00:00,88.09574165508158,29.746633628345688,32.12683400349018,144.06464930667298,146.44484968181746,94.69424126755358,49.99704126372886,58.57388694485198,130.58557639578285,140.7420674921259,80.61162372615067,35.91442372232592,44.49126940344903,116.5029588543799,126.65944995072293,84.14749569387936,39.45029569005463,48.02714137117775,120.03883082210861,130.19532191845164
total,2025-05-26 11:00:00,107.89871606057933,47.93663706305518,55.283308008050554,160.5141241131081,167.8607950581035,132.51101861177762,60.521777721972335,75.27094377228967,199.26053254833298,206.62647597802666,106.50910066823307,34.51985977842781,49.26902582874515,173.25861460478845,180.62455803448213,115.46259136340099,43.47335047359571,58.22251652391302,182.21210529995636,189.57804872965002
total,2025-05-26 12:00:00,156.00934137557013,95.74229013959354,98.010379778111,214.00830297302926,216.27639261154673,183.52800156873923,93.8124028474791,110.37882003047298,255.74892524591337,269.8440772680735,158.98193673339537,69.26633801213521,85.83275519512908,231.20286041056949,245.2980124327296,166.58824331411344,76.87264459285326,93.43906177584712,238.80916699128753,252.9043190134476
total,2025-05-26 13:00:00,152.5757095472383,49.86231154095385,63.279101858158114,241.87231723631845,255.2891075535227,187.29769010859854,131.09266374290925,142.74565450623888,227.78048822085012,233.09803286437702,146.71732497922227,90.51229861353293,102.16528937686257,187.20012309147384,192.51766773500069,164.59518693355187,108.39016056786257,120.04315133119219,205.07798504580347,210.39552968933032
total,2025-05-26 14:00:00,150.3686927874833,119.5103433608647,120.9452164602827,179.7921691146839,181.2270422141019,169.77021362204007,95.15366985617278,109.1071609473286,225.222453326719,245.55312149475157,137.32188498109392,62.70534121522663,76.65883230638242,192.7741246857728,213.1047928538054,152.84569749682595,78.22915373095864,92.18264482211443,208.2979372015048,228.6286053695374
total,2025-05-26 15:00:00,152.5958078839218,60.41076445884316,64.18524408845158,241.006371679392,244.7808513090004,172.12219721860174,114.92916307881609,127.897780121279,213.93627224623884,229.70150272718078,147.4057792549508,90.21274511516516,103.18136215762807,189.2198542825879,204.9850847635299,158.36809702107533,101.1750628812897,114.1436799237526,200.18217204871246,215.9474025296544
total,2025-05-26 16:00:00,156.6169449729495,132.21662629128917,135.79503892969188,177.43885101620714,181.01726365460985,175.12572007358617,89.35710022615221,110.92685316373523,248.1123440259164,264.90522803188776,156.59682211196798,70.8282022645341,92.39795520211709,229.5834460642983,246.37633007026963,165.32040916888337,79.55178932144945,101.12154225903245,238.30703312121366,255.09991712718497
total,2025-05-26 17:00:00,128.14412002029053,62.03744943227251,64.72707301819517,191.5611670223859,194.25079060830853,161.0848001210713,80.60801905805866,100.79432066872177,224.21776752032977,242.4437517579029,119.39860501620629,38.92182395319362,59.108125563856746,182.53157241546475,200.75755665303788,135.86560188270573,55.38882081969313,75.57512243035625,198.99856928196422,217.22455351953738
total,2025-05-26 18:00:00,127.533581466491,4.271575814715888,17.15269654054427,237.91446639243773,250.7955871182661,159.55021893544296,87.06794178018836,100.27319148203709,215.8102393265445,229.40491530331417,119.09504902310674,46.61277186785208,59.8180215697008,175.3550694142082,188.94974539097785,134.86330511497079,62.38102795971612,75.58627766156484,191.12332550607223,204.71800148284188
total,2025-05-26 19:00:00,120.77233168575657,40.068985868623656,40.620991455004756,200.92367191650837,201.47567750288948,152.01312688678496,114.33036677993847,127.67596112707714,187.70726673626842,199.65028724368804,112.58413647310662,74.90137636626014,88.24697071339881,148.27827632259007,160.2212968300097,127.790641496336,90.10788138948952,103.45347573662819,163.48478134581944,175.42780185323912
total,2025-05-26 20:00:00,80.68594820216828,0.0,0.0,167.48516834684386,194.819028005553,113.67704741426071,35.773193700003056,55.60935486142823,179.01270817250844,187.0518450815729,71.30306691423633,0.0,13.23537436140382,136.63872767248398,144.67786458154848,86.40663545881266,8.50278174455499,28.338942905980144,151.7422962170603,159.7814331261248
total,2025-05-26 21:00:00,67.13426773047648,17.940719876089467,26.611183166499092,107.65735229445387,116.32781558486349,88.56175672453803,48.551282437852684,55.05253766394044,120.7165839407235,134.7607856128902,56.050367490724945,16.039893204039625,22.54114843012736,88.20519470691042,102.24939637907713,66.09768389974629,26.08720961306096,32.58846483914869,98.25251111593174,112.29671278809845
total,2025-05-26 22:00:00,42.31153369395938,9.439436623060764,14.019620441365538,70.60344694655322,75.183630764858,69.26862506064936,38.70484213370458,46.1890480215806,96.47413872740799,107.95878950272439,29.367306522029228,0.0,6.287729482960456,56.57282018878785,68.05747096410425,42.86758028847143,12.303797361526641,19.78800324940266,70.07309395523006,81.55774473054646
total,2025-05-26 23:00:00,28.664958749345203,17.671334501072423,18.191424795574207,39.1384927031162,39.658582997617984,55.768780190208155,43.87806623062438,46.3546635822656,63.64027317871815,65.54546397418068,15.404227000969744,3.5135130413859663,5.9901103930271855,23.275719989479732,25.180910784942267,29.323434004561427,17.43272004497765,19.909317396618867,37.19492699307142,39.100117788533964
total,2025-05-27 00:00:00,8.63037087782264,0.0,0.0,17.21418325978326,17.483552531344472,31.084673304541052,24.54017617927296,26.18689116659657,35.20369642640256,36.676908263136994,0.0,0.0,0.0,2.7823713950610114,4.255583231795453,9.504085075919253,2.9595879506511653,4.606302937974775,13.623108197780757,15.096320034515202
total,2025-05-27 01:00:00,7.64925188100206,0.0,0.0,14.931715824266984,15.035306921729966,32.37860178699633,27.02736938773137,27.795191937538423,37.07811397888962,37.922989221710715,0.0,0.0,0.0,1.9896315392051862,2.834506782026284,8.945447140863227,3.594214741598281,4.362037291405334,13.644959332756535,14.489834575577632
total,2025-05-27 02:00:00,4.189355197977737,0.0,0.0,8.194370032363933,8.248703758257914,28.390090236219518,22.401767541121412,24.60327831652983,33.010476364513174,34.44326956472836,0.0,0.0,0.0,0.0,0.0,5.322569843198021,0.0,1.5357579235083403,9.94295597149168,11.375749171706875
