unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total/2539350/320.0/23745387,2025-05-31 11:00:00,5.06763482965426,0.7033130555828483,0.9977619261233974,9.137507733185123,9.431956603725672,5.06763482965426,1.091077395671135,1.8520124267901867,8.361759157892573,9.370049515935097,4.158188378732522,0.0,0.9425659758684485,7.452312706970836,8.460603065013359,4.04974534292431,0.0,0.8341229400602367,7.343869671162623,8.352160029205146
total/2539350/320.0/23745387,2025-05-31 12:00:00,6.237204983566738,1.1780984194866497,1.5297677016982139,10.944642265435261,11.296311547646827,6.237204983566738,1.201900061124499,2.0111716504222192,9.990701030527207,10.787511790104121,6.191555979454359,1.15625105701212,1.9655226463098403,9.945052026414828,10.741862785991744,5.684515911014764,0.6492109885725257,1.458482577870246,9.438011957975233,10.234822717552149
total/2539350/320.0/23745387,2025-05-31 13:00:00,8.065021307549907,4.150699314682742,4.240476039260971,11.889566575838844,11.979343300417074,8.065021307549907,4.010978542528789,5.00920505327263,10.966324284382575,11.798988999220466,7.756466111096014,3.7024233460748954,4.700649856818737,10.657769087928681,11.490433802766571,7.322179732842913,3.2681369678217944,4.266363478565635,10.22348270967558,11.05614742451347
total/2539350/320.0/23745387,2025-05-31 14:00:00,12.359784697599421,0.0,0.0,37.701048915129725,47.66199205928352,12.359784697599421,0.0,0.0,36.62771744154841,43.67589597949771,12.549809551743708,0.0,0.0,36.8177422956927,43.865920833641994,12.354534172631487,0.0,0.0,36.62246691658048,43.670645454529776
total/2539350/320.0/23745387,2025-05-31 15:00:00,8.025728739138701,2.278890802534383,2.390911499305272,13.66054597897213,13.77256667574302,8.025728739138701,1.894599313928775,3.2168481204705675,12.951782004188075,14.260730436657628,6.860069036734922,0.7289396115249955,2.051188418066788,11.786122301784296,13.095070734253849,6.652205681725015,0.5210762565150882,1.843325063056881,11.57825894677439,12.887207379243943
total/2539350/320.0/23745387,2025-05-31 16:00:00,7.032244468848549,0.0,0.0,25.281800390877088,29.798417492731346,7.032244468848549,0.0,0.0,26.01604487565552,31.363201636664428,5.551598681661139,0.0,0.0,24.53539908846811,29.88255584947702,5.39091412343808,0.0,0.0,24.37471453024505,29.721871291253958
total/2539350/320.0/23745387,2025-05-31 17:00:00,7.071880932217415,0.0,0.0,19.713270312018103,21.31989937072133,7.071880932217415,0.0,0.0,18.117943528526112,20.59564933797879,5.068197965173353,0.0,0.0,16.11426056148205,18.591966370934728,5.474562729191902,0.0,0.0,16.5206253255006,18.998331134953276
total/2539350/320.0/23745387,2025-05-31 18:00:00,6.144445653241971,0.0,0.0,11.966021173390136,12.078041870161023,6.144445653241971,0.0,1.1114507969751355,9.822912947643616,10.942005405194866,3.8119178943712426,0.0,0.0,7.490385188772887,8.60947764632414,3.9955612643927907,0.0,0.0,7.6740285587944355,8.793121016345687
total/2539350/320.0/23745387,2025-05-31 19:00:00,4.913893094808578,0.0,0.0,10.82523750739006,11.397105088798519,4.913893094808578,0.0,0.0,9.977949376946155,11.551934547494465,3.01914319727923,0.0,0.0,8.083199479416807,9.657184649965117,3.3602295485410396,0.0,0.0,8.424285830678617,9.998271001226925
total/2539350/320.0/23745387,2025-05-31 20:00:00,4.653247654478204,0.5613930694484623,0.5696295380295089,8.7368657709269,8.745102239507947,4.653247654478204,0.8478002059690352,1.6172743840714594,7.447768721464691,8.13759498162615,3.754923541698799,0.0,0.7189502712920539,6.549444608685285,7.239270868846742,3.790921426930536,0.0,0.7549481565237908,6.5854424939170215,7.275268754078479
