unique_id,ds,SeasonalNaive,SeasonalNaive-lo-90,SeasonalNaive-lo-80,SeasonalNaive-hi-80,SeasonalNaive-hi-90,HistoricAverage,HistoricAverage-lo-90,HistoricAverage-lo-80,HistoricAverage-hi-80,HistoricAverage-hi-90,SeasonalES,SeasonalES-lo-90,SeasonalES-lo-80,SeasonalES-hi-80,SeasonalES-hi-90
total,2025-05-25 01:00:00,36.876599257118826,1.9727713846955144,8.867303127669626,64.88589538656802,71.78042712954213,66.43500046006302,40.61747921447438,44.193743911087836,88.67625700903821,92.25252170565167,25.5096737756713,0.0,0.0,66.94577472925144,69.55702399644906
total,2025-05-25 02:00:00,11.892703260420822,0.0,0.0,27.765096133806694,30.677638158651796,66.43500046006302,11.939036757597245,11.978464012119137,120.89153690800691,120.9309641625288,8.860337619414427,0.0,0.0,20.376151746737687,23.858171241272196
total,2025-05-25 03:00:00,0.0,0.0,0.0,9.65800000000126,9.65800000000126,66.43500046006302,0.0,0.0,132.62667311080213,132.66602938509305,3.4033005374360354,0.0,0.0,8.94337976122984,9.559431691205202
total,2025-05-25 04:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.9027069357368069,0.0,0.0,2.541365758840947,2.6374882037716363
total,2025-05-25 05:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.9284646737783491,0.0,0.0,2.613880803195337,2.7127459951443784
total,2025-05-25 06:00:00,11.376459510357089,2.844114877589272,5.688229755178544,17.064689265535634,19.908804143124904,66.43500046006302,0.0,0.0,132.58426003932573,132.60240977787842,2.6251905827937176,0.0,0.0,8.403436343586502,11.053091265445408
total,2025-05-25 07:00:00,11.022191313821706,2.7555478284554265,5.511095656910853,16.533286970732558,19.288834799187985,66.43500046006302,0.0,0.0,132.58426003932573,132.60240977787842,7.590158518747166,0.0,0.0,17.166624106349612,17.728372087745285
total,2025-05-25 08:00:00,4.6603491758295466,0.0,0.0,35.44350579180502,45.025187488995755,66.43500046006302,16.88968172230178,28.95439900803192,103.91560191209413,115.98031919782427,36.25015936864869,2.8542057372568106,9.445353615762588,63.05496512153479,69.64611300004057
total,2025-05-25 09:00:00,81.26699507995548,0.0,0.0,181.25335760485137,192.84134644420578,66.43500046006302,0.0,6.79718653174433,126.07281438838172,145.29356033848114,81.75261482849938,0.0,25.250834916949742,138.254394740049,163.02415971982902
total,2025-05-25 10:00:00,139.387719436938,43.53579179777654,46.54518537534404,232.23025349853197,235.23964707609946,66.43500046006302,0.0,0.0,137.32464259069036,138.4384886441852,100.80885761100159,52.161284803104024,52.34771430651839,149.2700009154848,149.45643041889915
total,2025-05-25 11:00:00,256.0939009049654,104.49173064454193,126.78938722564405,385.3984145842867,407.69607116538884,66.43500046006302,0.0,0.0,211.74191555208503,234.00021585889624,173.0722925879823,72.47925196986341,76.97685479096359,269.167730385001,273.6653332061012
total,2025-05-25 12:00:00,224.94753320056077,94.72382513306322,95.28336614635637,354.6117002547652,355.17124126805834,66.43500046006302,0.0,0.0,298.37308698282936,327.17665533393784,275.9841644658369,197.0042953642451,201.79647482626257,350.1718541054112,354.9640335674287
total,2025-05-25 13:00:00,253.46797246151775,11.014282118954924,54.479937322254926,452.4560076007806,495.9216628040806,66.43500046006302,0.0,0.0,483.6446965218495,511.6407279664625,359.8765363077872,182.634939270678,196.8173434112041,522.9357292043703,537.1181333448965
total,2025-05-25 14:00:00,161.3901124950182,42.024085924493384,65.64771766714033,257.13250732289606,280.75613906554304,66.43500046006302,0.0,0.0,324.54500735373335,334.5029049246575,265.49831639665376,149.59014137422415,165.4645029361434,365.53212985716414,381.40649141908335
total,2025-05-25 15:00:00,262.1117730813891,197.7186863833003,204.3134355218666,319.9101106409116,326.50485977947795,66.43500046006302,0.0,0.0,293.99522438121284,305.165583940363,266.9599291154068,219.28241526221797,233.12928442255617,300.7905738082574,314.63744296859556
total,2025-05-25 16:00:00,230.73984108622756,159.57058190021814,160.5009158991362,300.9787662733189,301.90910027223697,66.43500046006302,0.0,0.0,265.13599801307373,282.25176884612574,262.309372220367,218.01939892979595,219.46224608819753,305.15649835253646,306.599345510938
total,2025-05-25 17:00:00,247.4767428687524,128.4143898965202,142.31958794205553,352.63389779544923,366.5390958409846,66.43500046006302,0.0,0.0,219.90967458700558,233.77551635825006,206.65457833066597,116.55839491336982,129.36591405327596,283.943242608056,296.7507617479621
total,2025-05-25 18:00:00,165.59458576251853,149.16774902910856,151.79056038077113,179.39861114426594,182.0214224959285,66.43500046006302,0.0,0.0,165.58743754609498,165.6733192846778,180.58436666139576,143.00229964938805,147.34283705069248,213.82589627209904,218.16643367340347
total,2025-05-25 19:00:00,155.41498952287503,73.78048876019685,84.34931633568647,226.4806627100636,237.04949028555322,66.43500046006302,0.0,0.0,180.92370651447746,193.42386076208248,151.63462906073957,96.57652630774558,112.80085865981367,190.46839946166546,206.69273181373356
total,2025-05-25 20:00:00,96.47100562264308,38.64386131260926,53.14044171918634,139.80156952609983,154.2981499326769,66.43500046006302,0.0,7.162506675004913,125.70749424512113,140.24343092598912,110.637030190887,70.0408189283066,70.29154406948034,150.98251631229368,151.2332414534674
total,2025-05-25 21:00:00,47.05417994105753,0.0,0.0,155.30743095364926,176.38674395426,66.43500046006302,24.94772906887116,32.37141777984731,100.49858314027873,107.92227185125489,68.55548418549215,9.849556102506703,20.345918524921842,116.76504984606245,127.2614122684776
total,2025-05-25 22:00:00,77.58449490365908,30.225158191647004,35.06260163692048,120.10638817039768,124.94383161567116,66.43500046006302,33.00808980148257,40.379023452896675,92.49097746722937,99.86191111864346,39.087484040970196,0.0,0.0,81.19663904151321,84.50725828977897
total,2025-05-25 23:00:00,83.18690532107514,40.05664957121067,41.59345266053757,124.78035798161272,126.31716107093962,66.43500046006302,9.933852239823949,19.545664121742206,113.32433679838383,122.93614868030208,31.018171533013337,0.0,0.0,77.56123914851523,87.30789128257555
total,2025-05-26 00:00:00,0.0,0.0,0.0,11.814711142490474,11.814711142490474,66.43500046006302,0.0,0.0,132.4933484325021,132.5569539744666,3.8491794329404803,0.0,0.0,10.307562565756053,10.510045842089971
total,2025-05-26 01:00:00,0.0,0.0,0.0,33.86202147053005,33.86202147053005,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,4.813974741770046,0.0,0.0,25.22042626384649,31.566918535243595
total,2025-05-26 02:00:00,18.8440000000118,4.435871075554894,8.871742151109787,28.816257848913814,33.25212892446871,66.43500046006302,0.54272006669569,0.8359987296964349,132.03400219042962,132.32728085343035,5.623407616785792,0.0,0.0,15.325727436952318,18.8420310605564
total,2025-05-26 03:00:00,52.6299999999992,13.1574999999998,26.3149999999996,78.9449999999988,92.1024999999986,66.43500046006302,0.0,0.0,132.58426003932573,132.60240977787842,11.930228941362712,0.0,0.0,38.579901745195585,51.01441411456807
total,2025-05-26 04:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.0,0.0,0.0,0.0,0.0
total,2025-05-26 05:00:00,0.0,0.0,0.0,41.601714101725456,41.601714101725456,66.43500046006302,0.0,0.0,132.62667311080213,132.66602938509305,6.944067981015457,0.0,0.0,32.10598102728197,40.291957815595325
total,2025-05-26 06:00:00,0.0,0.0,0.0,7.269285898259138,7.269285898259138,66.43500046006302,0.0,0.0,132.62667311080213,132.66602938509305,2.0129907857514713,0.0,0.0,6.275134508405621,7.132161568624171
total,2025-05-26 07:00:00,0.0,0.0,0.0,9.5129999999917,14.269499999987552,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,11.107471768857211,0.0,0.0,31.270556703572726,32.453307495832576
total,2025-05-26 08:00:00,29.11322841180781,0.0,0.0,80.48055998169738,91.60761156073828,66.43500046006302,0.7316404625132051,1.2138395213314652,131.65616139879458,132.13836045761286,26.03474373237814,0.0,0.0,61.021911073954904,62.55574008531491
total,2025-05-26 09:00:00,56.4922160326073,0.0,0.0,126.65387701455253,133.48859948922149,66.43500046006302,12.36629471050551,24.483148017316076,108.38685290280998,120.50370620962055,49.00535208133233,0.0,3.8576294856837094,94.15307467698096,101.33565202239075
total,2025-05-26 10:00:00,42.78423772001912,0.0,0.0,112.58314318915299,134.65395237234645,66.43500046006302,5.454462587312374,9.428439065197274,123.44156185492878,127.41553833281368,73.44418388049746,2.0080048982532084,12.176060768834567,134.71230699216036,144.88036286274172
total,2025-05-26 11:00:00,163.8989326850194,70.2135465571045,73.2005677985205,254.59729757151828,257.58431881293427,66.43500046006302,0.0,0.0,148.38322103391152,156.2233844898365,113.68429752051645,55.53446095700883,60.94745371565681,166.42114132537608,171.83413408402407
total,2025-05-26 12:00:00,100.26563867163439,28.587230031322658,36.84459290008268,163.6866844431861,171.94404731194612,66.43500046006302,0.0,0.0,196.47353296853652,204.48487366060422,162.29222563010444,92.71900059496775,101.66044259586909,222.9240086643398,231.86545066524113
total,2025-05-26 13:00:00,34.40974647887114,0.0,0.0,85.9539016691933,87.94794658613554,66.43500046006302,4.931018211931981,14.812132721159067,118.05786819896699,127.93898270819408,140.78271765274687,14.758667305511693,23.38394755811919,258.18148774737455,266.80676799998207
total,2025-05-26 14:00:00,131.67800000003234,115.00993320342329,116.27560856265443,147.08039143741024,148.3460667966414,66.43500046006302,0.0,0.0,134.45267852781853,135.75771016134058,175.74243150830748,88.54647287496998,88.64605312751897,262.83880988909596,262.93839014164496
total,2025-05-26 15:00:00,56.02231150134599,0.0,0.0,130.26679635976453,140.08883702122645,66.43500046006302,29.645681027725992,37.29351757586156,95.57648334426449,103.22431989240005,134.8507815824146,26.496570992611375,29.353683349099114,240.3478798157301,243.20499217221786
total,2025-05-26 16:00:00,139.51706455275905,87.46669331069991,95.31517334100792,183.71895576451016,191.56743579481818,66.43500046006302,0.0,0.0,150.59630058230888,156.05361096671277,143.20415208760798,126.3234468244988,127.09789536288358,159.31040881233238,160.08485735071716
total,2025-05-26 17:00:00,190.07336336221553,105.18067008889116,105.29448411382957,274.8522426106015,274.9660566355399,66.43500046006302,0.0,0.0,191.7807675755389,192.55216205182953,165.5674009921906,109.77162854075891,118.03015084734378,213.10465113703745,221.36317344362232
total,2025-05-26 18:00:00,196.91675854067213,17.6329545247565,27.966675798025534,365.86684128331876,376.2005625565878,66.43500046006302,0.0,0.0,176.49264380345795,186.78700880243608,123.06630639549363,8.427612398328439,15.479982066084553,230.6526307249027,237.7050003926588
total,2025-05-26 19:00:00,134.10446611464533,48.00005747748298,62.793936190110145,205.41499603918052,220.20887475180768,66.43500046006302,0.5387986926215156,2.476677840504415,130.39332307962164,132.33120222750452,89.20233285138872,0.0,8.284452851485305,170.12021285129214,182.1600811656384
total,2025-05-26 20:00:00,211.47461385533515,90.22006408141557,121.19430692766787,301.75492078300243,332.7291636292547,66.43500046006302,0.0,0.0,156.63659483914847,184.13791197761284,95.78101466720214,0.0,0.0,191.5679725630092,216.89829056962026
total,2025-05-26 21:00:00,71.73393065427246,32.82255628353591,34.93067451397479,108.53718679457012,110.645305025009,66.43500046006302,7.982500132627262,15.642959907348832,117.2270410127772,124.88750078749877,33.43192409850492,0.0,0.0,71.1333591569419,76.5244179288421
total,2025-05-26 22:00:00,63.82137644324188,23.112265570987255,30.351969195072027,97.29078369141175,104.53048731549652,66.43500046006302,9.051781106078321,11.408521854251358,121.4614790658747,123.81821981404772,34.082772189316906,0.0,0.9925919762710631,67.17295240236274,69.44976372237461
total,2025-05-26 23:00:00,16.867114975523567,4.216778743880892,8.433557487761783,25.300672463285352,29.517451207166243,66.43500046006302,0.0,0.0,132.58426003932573,132.60240977787842,14.017474392625184,0.0,0.0,33.033141148703066,34.14858528802608
total,2025-05-27 00:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,7.280199411360227,0.0,0.0,20.495743157732022,21.270956617714724
total,2025-05-27 01:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.0,0.0,0.0,0.5116511986784466,0.5310034560218053
total,2025-05-27 02:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.0,0.0,0.0,0.0,0.0
total,2025-05-27 03:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.0,0.0,0.0,0.0,0.0
total,2025-05-27 04:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,1.042948093567824,0.0,0.0,2.936182794561462,3.047238461379525
total,2025-05-27 05:00:00,0.0,0.0,0.0,34.208520027623265,51.3127800414349,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,8.371379159203874,0.0,0.0,23.56771118869336,24.45911614014386
total,2025-05-27 06:00:00,2.367290516809922,0.5918226292024805,1.183645258404961,3.5509357752148833,4.142758404417363,66.43500046006302,0.0,0.0,132.58426003932573,132.60240977787842,2.3470636879140927,0.0,0.0,5.705195089382714,5.902180450921376
total,2025-05-27 07:00:00,19.324709483200078,0.0,0.0,51.711114845794754,51.711114845794754,66.43500046006302,5.059412238756753,9.869383073818561,123.00061784630749,127.8105886813693,14.01925221486475,0.0,0.0,32.39562032152859,33.603462103275234
total,2025-05-27 08:00:00,0.0,0.0,0.0,30.835170589620454,33.398271259329164,66.43500046006302,2.580131190312228,4.932731368966625,127.93726955115943,130.28986972981383,23.964740869365368,0.0,0.0,52.339250603710575,53.279733153278244
total,2025-05-27 09:00:00,39.08799704310504,18.971252877561213,20.06716808052636,58.108826005683724,59.20474120864887,66.43500046006302,43.29403562637484,47.33545894890254,85.53454197122349,89.5759652937512,58.70319181262017,36.57306419133325,39.272297037787,78.13408658745334,80.83331943390709
total,2025-05-27 10:00:00,77.43829817697082,55.901202403984996,55.91884701212957,98.95774934181208,98.97539394995664,66.43500046006302,39.85784902449879,44.99426184380357,87.87573907632247,93.01215189562726,62.05313627229193,34.28863643037954,37.051840215371904,87.05443232921196,89.81763611420433
total,2025-05-27 11:00:00,144.8220197246307,59.235310216952975,72.59789312280496,217.04614632645644,230.40872923230845,66.43500046006302,0.0,0.0,167.77852845191012,179.17447518517878,127.16728032928356,57.16888288458147,73.05242490397704,181.28213575459006,197.16567777398564
total,2025-05-27 12:00:00,128.71908494954903,12.944067376341089,29.08739353916137,228.35077635993667,244.49410252275695,66.43500046006302,0.0,0.0,197.34632690462254,197.86270763793829,143.0264768800041,66.38744950428129,71.15977660928235,214.89317715072588,219.66550425572694
total,2025-05-27 13:00:00,79.53648792593876,0.0,0.0,173.61852682659514,179.7039618337841,66.43500046006302,0.0,0.0,167.06414754573285,176.5514928952004,123.15526548174267,60.8968550786404,63.24511105444077,183.06541990904458,185.41367588484496
total,2025-05-27 14:00:00,48.388196428849426,0.0,0.0,104.41572886936075,105.1336169216484,66.43500046006302,33.91935511701304,37.66704671041434,95.2029542097117,98.95064580311299,82.34609058718667,13.260696430693976,21.96093576626022,142.73124540811312,151.43148474367936
total,2025-05-27 15:00:00,26.436528807235106,0.0,0.0,98.99791212989138,110.00015179310455,66.43500046006302,15.363912062079322,19.109656064045282,113.76034485608076,117.50608885804672,89.04405676683325,19.742675512193387,29.691329649449898,148.3967838842166,158.34543802147311
total,2025-05-27 16:00:00,84.82247119274103,0.0,0.0,186.4681771542535,204.5808565164593,66.43500046006302,0.0,0.0,176.5372221317399,189.55970328084143,139.3459012222583,72.56270797316861,74.79651476144257,203.89528768307406,206.129094471348
total,2025-05-27 17:00:00,46.049618577306006,31.333751193922005,31.649288118932954,60.449949035679055,60.76548596069001,66.43500046006302,49.99329145088505,53.772349063722004,79.09765185640404,82.87670946924099,79.5517494624566,38.89942480464527,40.65486076094861,118.44863816396459,120.20407412026793
total,2025-05-27 18:00:00,80.18773852371433,0.0,14.64710864928206,145.72836839814659,169.3175419689177,66.43500046006302,22.22549687724259,26.834217299017794,106.03578362110825,110.64450404288345,99.08966450913346,78.35643177181696,81.54968762363859,116.62964139462832,119.82289724644995
total,2025-05-27 19:00:00,216.67897257088103,96.45889210886513,133.90468559161485,299.4532595501472,336.8990530328969,66.43500046006302,0.0,0.0,147.12489477827268,181.9842413049479,100.05304175564791,0.0,15.74687511860742,184.3592083926884,216.02000533697392
total,2025-05-27 20:00:00,124.14423758695952,10.173045132747152,20.346090265494304,227.94238490842474,238.1154300411719,66.43500046006302,2.3273680708773163,4.405294738059688,128.46470618206638,130.54263284924875,72.13376827897461,0.0,2.3118253699686946,141.9557111879805,143.94866409312596
total,2025-05-27 21:00:00,141.05966928599912,32.74816732150003,65.49633464300005,216.62300392899817,249.3711712504982,66.43500046006302,0.0,0.0,136.92242203158617,139.0733532891637,41.823542316769476,0.0,0.0,114.4061028618753,140.92249788630318
total,2025-05-27 22:00:00,7.621298724859608,0.0,0.0,29.720030280993388,31.62535496220829,66.43500046006302,2.1880087648296946,4.053977171753697,128.81602374837234,130.68199215529634,20.294703747115815,0.0,0.0,42.91495974602837,46.20394532633515
total,2025-05-27 23:00:00,44.637464730291256,1.819169012170324,12.978535194743138,76.29639426583938,87.45576044841219,66.43500046006302,11.442050266187607,22.562060174469522,110.30794074565651,121.42795065393842,23.19365690438074,0.0,0.0,59.85698952174798,64.61662556086799
total,2025-05-28 00:00:00,0.0,0.0,0.0,7.061957180750373,7.061957180750373,66.43500046006302,0.0,0.0,132.62667311080213,132.66602938509305,3.563058100651606,0.0,0.0,8.243401810765597,8.328473602119047
total,2025-05-28 01:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.0,0.0,0.0,0.0,0.0
total,2025-05-28 02:00:00,0.0,0.0,0.0,6.343664426419467,9.515496639629202,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,1.5348761751580895,0.0,0.0,4.321094256824023,4.484531630329566
total,2025-05-28 03:00:00,0.0,0.0,0.0,7.565335573580533,11.3480033603708,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,2.1638698254757656,0.0,0.0,6.0918826070220735,6.322296764598812
total,2025-05-28 04:00:00,0.0,0.0,0.0,16.955239308459824,16.955239308459824,66.43500046006302,0.0,0.0,132.62667311080213,132.66602938509305,2.983782518512288,0.0,0.0,13.212948297069957,16.43906123792329
total,2025-05-28 05:00:00,0.0,0.0,0.0,9.740760691536375,9.740760691536375,66.43500046006302,0.0,0.0,132.62667311080213,132.66602938509305,2.9570553411614853,0.0,0.0,8.624592053763491,9.58680639667115
total,2025-05-28 06:00:00,0.0,0.0,0.0,5.30100000000675,7.9515000000101255,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,1.704109462669056,0.0,0.0,4.797532029826634,4.978989778179453
total,2025-05-28 07:00:00,0.0,0.0,0.0,10.473506763973113,11.09909745693476,66.43500046006302,0.0,0.0,132.39419392643518,132.47107724432777,5.0493652587021485,0.0,0.0,11.499164518448003,11.82254080023979
total,2025-05-28 08:00:00,46.106682651644725,0.0,0.0,181.77875571147922,193.3054263743904,66.43500046006302,0.0,0.0,145.76140817578607,152.36813198256894,63.076095782711725,0.0,0.0,148.20187719243785,163.3215573406453
total,2025-05-28 09:00:00,84.90335897964513,0.0,0.0,186.85147040246454,206.58714176062963,66.43500046006302,0.0,0.0,137.10842805253245,142.3689985711809,70.52986898915057,0.0,0.0,146.46357048318333,159.55435254230466
total,2025-05-28 10:00:00,24.5659999999988,0.0,0.0,94.03987412777856,95.43600818670316,66.43500046006302,20.660281906839806,22.017059691473502,110.85294122865254,112.20971901328625,50.035150123872796,8.264587404525281,10.091715157812214,89.97858508993338,91.8057128432203
total,2025-05-28 11:00:00,70.00038412734044,25.20665536050729,27.755617145251612,112.24515110942926,114.79411289417358,66.43500046006302,39.42651954720104,47.18601354214853,85.68398737797752,93.443481372925,90.16013328071074,55.04525559616822,58.24399155288479,122.07627500853668,125.27501096525327
total,2025-05-28 12:00:00,143.61060960628237,67.9458616260468,68.92022473229235,218.30099448027238,219.27535758651794,66.43500046006302,0.0,0.0,145.80266362809735,146.8163830086338,166.8719273626027,53.17894898551931,68.8357993200278,264.9080554051776,280.5649057396861
total,2025-05-28 13:00:00,213.21545044391812,31.909720414441978,54.407085753162164,372.02381513467407,394.5211804733942,66.43500046006302,0.0,0.0,161.34945808051538,187.36476189258778,142.24694098792966,18.655100866301623,29.907862149043268,254.58601982681606,265.8387811095577
total,2025-05-28 14:00:00,100.76355582244295,58.94462560081874,62.47602154925453,139.05109009563137,142.58248604406717,66.43500046006302,2.590964489371995,4.549667661072682,128.32033325905337,130.27903643075405,127.88242027093105,98.39135390333205,103.22796405280658,152.53687648905552,157.37348663853004
total,2025-05-28 15:00:00,202.30540227581076,148.61794051681798,150.82188448652948,253.78892006509204,255.99286403480355,66.43500046006302,0.0,0.0,186.6661721554568,194.56809484600484,160.15304451482137,113.27900297521647,119.7623763229399,200.54371270670285,207.02708605442626
total,2025-05-28 16:00:00,150.56877209843475,58.1588060999584,69.7033395972988,231.4342045995707,242.9787380969111,66.43500046006302,0.0,0.0,186.7116576002221,204.70079272074474,153.12418134157048,85.76314607890097,93.28430156503748,212.96406111810347,220.48521660423998
total,2025-05-28 17:00:00,284.4623857164671,119.57427396487674,152.229935917282,416.6948355156522,449.3504974680575,66.43500046006302,0.0,0.0,185.8975271966878,235.2622640869485,173.6929800335441,41.80857314355714,50.13860382689043,297.24735624019775,305.57738692353104
total,2025-05-28 18:00:00,197.02878405901816,59.231514748441974,80.39817871940294,313.6593893986334,334.8260533695944,66.43500046006302,0.0,0.0,145.87455402935518,171.53397667455772,134.3745938910622,38.92564275900787,44.3055926435509,224.4435951385735,229.82354502311654
total,2025-05-28 19:00:00,89.82949962710971,0.0,0.0,194.63573189841605,214.4145007317459,66.43500046006302,0.0,0.0,147.54592078009995,176.321823726224,118.0663150916867,36.62219182916816,37.6595719035785,198.4730582797949,199.51043835420523
total,2025-05-28 20:00:00,95.86007893125125,1.8109822066629064,13.432413960788878,178.2877439017136,189.9091756558396,66.43500046006302,1.8629426428820857,13.523730671298956,119.34627024882708,131.00705827724394,86.06659163316135,26.949762210066638,27.058226581325926,145.07495668499678,145.18342105625607
total,2025-05-28 21:00:00,60.38471973933271,0.0,0.0,155.2390173460899,182.6899828127901,66.43500046006302,16.78740390108681,26.75734583087332,106.11265508925273,116.08259701903924,73.8121687195176,0.0,4.164919229651552,143.45941820938367,158.70475035078832
total,2025-05-28 22:00:00,49.40160472475958,0.0,0.0,189.64824854394388,194.88978927079842,66.43500046006302,0.0,0.0,141.76356361940432,160.58908605666704,59.484032822460904,0.0,0.0,139.91657918378772,173.75156875831107
total,2025-05-28 23:00:00,68.00905100237156,15.107123204927447,30.214246409854894,105.80385559488823,120.91097879981568,66.43500046006302,2.1627306879130757,4.076019972131206,128.79398094799484,130.70727023221298,21.400289924660335,0.0,0.0,56.602429377916366,68.50057552325748
total,2025-05-29 00:00:00,44.04470182546118,14.067026369086362,14.267350912725941,73.82205273819642,74.022377281836,66.43500046006302,3.9708906193542806,7.619740880802869,125.25026003932317,128.89911030077175,17.25097547111581,0.0,0.0,39.855811503879,45.51144814214637
total,2025-05-29 01:00:00,8.50700000001234,2.126750000003085,4.25350000000617,12.76050000001851,14.887250000021595,66.43500046006302,0.0,0.0,132.58426003932573,132.60240977787842,6.577009646781105,0.0,0.0,15.273143185642674,15.783251577587068
total,2025-05-29 02:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.0,0.0,0.0,0.0,0.0
total,2025-05-29 03:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.6776911118111096,0.0,0.0,1.90788496071747,1.98004716973153
total,2025-05-29 04:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,1.6376686892416268,0.0,0.0,4.610483166131399,4.784866138239457
total,2025-05-29 05:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.0,0.0,0.0,0.9405753366684518,0.976150853764941
total,2025-05-29 06:00:00,0.0,0.0,0.0,0.0,0.0,66.43500046006302,0.0,0.0,132.66297258790752,132.68417912364575,0.7635400120891481,0.0,0.0,2.149572984774448,2.230876594904032
total,2025-05-29 07:00:00,23.79717894887076,3.9784221512028832,7.9568443024057665,39.63751359533575,43.61593574653863,66.43500046006302,0.0,0.0,132.58426003932573,132.60240977787842,10.217145427140528,0.0,0.0,24.105536374701984,25.75629882606697
total,2025-05-29 08:00:00,45.09257006037738,3.8417798041045828,5.934765523530032,84.25037459722473,86.34336031665018,66.43500046006302,39.096296985715824,41.14992643085038,91.72007448927567,93.77370393441022,49.44489291932422,19.559740207450673,26.968971870629797,71.92081396801863,79.33004563119776
total,2025-05-29 09:00:00,128.10767433229742,61.47611819075384,78.74938363861372,177.46596502598112,194.73923047384102,66.43500046006302,14.561357031962123,24.525002736837717,108.34499818328833,118.30864388816391,68.90910436368335,9.869347148241113,25.764488627247065,112.05372010011963,127.94886157912558
total,2025-05-29 10:00:00,145.88261329925643,84.49999990726683,90.06692708161134,201.6982995169015,207.26522669124603,66.43500046006302,0.0,3.905979720634221,128.9640211994918,137.50562487974517,89.44744469547956,24.102132280724426,30.193742149231156,148.70114724172797,154.79275711023467
total,2025-05-29 11:00:00,243.35554177956016,152.14416989335336,152.54946803195793,334.1616155271624,334.56691366576695,66.43500046006302,0.0,0.0,218.91629629565955,231.2182266679809,163.95542824478684,72.36863526981577,81.28831512367164,246.62254136590207,255.54222121975795
total,2025-05-29 12:00:00,343.82051333863296,132.39777177846483,160.07390500683846,527.5671216704275,555.2432548988011,66.43500046006302,0.0,0.0,242.6314692986371,293.3082989490061,210.97431890895461,62.40542071491225,81.9962623052729,339.9523755126363,359.54321710299695
total,2025-05-29 13:00:00,69.48826152567965,0.0,0.0,215.08119454628974,244.7997190580661,66.43500046006302,9.692050032386211,23.39335793863972,109.47664298148634,123.17795088773985,153.3619121031224,0.0,14.481160304238891,292.2426639020059,308.5984508283826
total,2025-05-29 14:00:00,124.00664671532869,30.773869144151803,40.68622141719375,207.3270720134636,217.23942428650554,66.43500046006302,0.0,0.0,155.0499912255538,170.48935585029534,171.97518388095244,60.017882599757385,77.09709392740311,266.8532738345018,283.9324851621475
total,2025-05-29 15:00:00,138.64599999999675,44.68831383614542,53.81535827431672,223.47664172567676,232.60368616384807,66.43500046006302,5.999666033809785,17.939946408232366,114.93005451189367,126.87033488631626,159.91563510237452,35.678308636342706,37.63921425728813,282.1920559474609,284.15296156840634
total,2025-05-29 16:00:00,181.17825135057197,2.1902418058615964,9.815903027090698,352.5405996740533,360.16626089528233,66.43500046006302,0.0,0.0,196.67290160235405,204.33791909787405,165.30898016708113,31.150975831834444,69.17441559611885,261.4435447380434,299.4669845023278
total,2025-05-29 17:00:00,175.45532939509442,119.7917609623111,123.67928936767808,227.23136942251077,231.11889782787773,66.43500046006302,0.0,0.0,183.47371401515227,187.40059869481016,186.57717605086907,127.0187023241231,140.97829204386602,232.17606005787212,246.13564977761504
total,2025-05-29 18:00:00,77.89373166818108,0.0,1.4005828925270478,154.3868804438351,155.5565533067561,66.43500046006302,0.0,0.0,194.0888685753834,212.6454690763891,166.96909261653013,71.66934268072075,89.12321419851779,244.81497103454248,262.2688425523395
total,2025-05-29 19:00:00,206.49018519546001,167.16219283649923,176.10547863993077,236.87489175098926,245.8181775544208,66.43500046006302,0.0,0.0,182.56157444648238,194.60818745134225,165.9446872683307,124.71963528887909,134.81799840705952,197.0713761296019,207.16973924778233
